row,y_true,y_pred_oof,residual
0,1.96,1.8465051149497436,0.1134948850502564
1,2.56,2.4274595501285345,0.13254044987146552
2,1.6,1.7843667721897316,-0.18436677218973152
3,3.0,2.7160558700446993,0.2839441299553007
4,1.44,1.1914196743499221,0.24858032565007782
5,2.2,2.298491266794316,-0.09849126679431564
6,0.83,0.7762817042369468,0.0537182957630532
7,3.46,2.970645492981351,0.4893545070186489
8,2.8,2.992071274816464,-0.19207127481646413
9,1.53,1.5307998113187624,-0.000799811318762389
10,1.06,1.100972923902407,-0.04097292390240703
11,2.5,2.794611896009041,-0.2946118960090409
12,2.0,2.1249191648566454,-0.12491916485664545
13,1.28,1.3131282118618164,-0.03312821186181636
14,1.19,1.480215403241156,-0.29021540324115613
15,1.42,1.3783079210025428,0.04169207899745708
16,2.53,2.580825945134113,-0.050825945134113315
17,1.92,2.0850709987888107,-0.16507099878881082
18,1.19,0.9764616048349559,0.21353839516504403
19,3.0,3.1043917951484157,-0.10439179514841568
20,1.13,1.2067093696802662,-0.07670936968026631
21,1.62,1.8263136865128038,-0.20631368651280368
22,0.99,0.9190907388928695,0.07090926110713047
23,2.22,2.3558904468919883,-0.13589044689198815
24,3.4,3.1464294673162363,0.2535705326837636
25,1.57,1.4544253404399092,0.11557465956009083
26,1.56,1.3679238085853016,0.19207619141469845
27,3.0,2.5841824796650554,0.41581752033494457
28,2.0,1.8372122392231132,0.16278776077688684
29,1.05,0.9947504781452863,0.05524952185471377
30,1.93,1.949272114070229,-0.019272114070228996
31,1.35,1.3024765045510422,0.04752349544895784
32,1.85,1.9925632679311274,-0.14256326793112728
33,3.0,3.0762384225681503,-0.07623842256815028
34,1.52,1.2548586954615062,0.2651413045384938
35,4.0,3.668776134700307,0.33122386529969283
36,2.0,1.997377009500761,0.002622990499238975
37,2.0,1.6606734164192867,0.3393265835807133
38,0.66,0.34593484512230277,0.31406515487769726
39,3.0,2.5472071278493944,0.4527928721506056
40,3.0,3.083435475927093,-0.083435475927093
41,2.0,1.9366337532962121,0.06336624670378788
42,2.3,2.449889187884571,-0.1498891878845714
43,2.0,1.9395451403138066,0.06045485968619335
44,2.0,1.88483426657464,0.11516573342535996
45,1.13,1.11720248165663,0.012797518343369951
46,1.31,1.3485661365724622,-0.038566136572462106
47,1.33,1.7539581349487203,-0.42395813494872026
48,2.0,2.523778155505471,-0.5237781555054708
49,3.0,2.632429164494129,0.3675708355058709
50,1.34,1.5164698756774957,-0.1764698756774956
51,3.0,2.7677353395199553,0.23226466048004468
52,2.0,1.9391878311692026,0.06081216883079743
53,1.25,1.3900458138559815,-0.14004581385598147
54,1.0,0.7154959927423015,0.28450400725769853
55,2.56,2.8305583583078944,-0.2705583583078943
56,2.6,2.583735197374862,0.016264802625137964
57,1.57,1.4847046704170554,0.08529532958294461
58,2.0,1.6875622118753937,0.3124377881246063
59,2.5,2.473057878312731,0.02694212168726917
60,2.8,2.7635408365976346,0.03645916340236521
61,1.47,1.4236736700415107,0.04632632995848929
62,1.5,1.6965077333955711,-0.19650773339557115
63,2.3,2.036210636971335,0.26378936302866496
64,1.97,1.9852660516132337,-0.015266051613233689
65,2.02,2.2029166979972175,-0.18291669799721744
66,1.44,1.6094369308197591,-0.1694369308197592
67,2.41,2.3074551079075305,0.10254489209246964
68,1.33,1.1792895124237526,0.1507104875762475
69,3.0,3.1306033339307886,-0.1306033339307886
70,2.0,1.7302692315454686,0.26973076845453137
71,4.0,3.2109351131227397,0.7890648868772603
72,1.0,1.2642381184005047,-0.2642381184005047
73,1.14,1.1686880981293695,-0.028688098129369566
74,1.79,1.9883925000081735,-0.19839250000817343
75,2.2,2.7389387830305996,-0.5389387830305994
76,1.07,1.0531829635449588,0.01681703645504129
77,1.8,1.9085217204506715,-0.10852172045067143
78,2.7,2.777238864304706,-0.07723886430470595
79,2.8,2.608981395785883,0.19101860421411665
80,2.7,2.8441719576280544,-0.14417195762805424
81,1.4,1.5402740478516987,-0.14027404785169884
82,2.1,1.9357329193496764,0.1642670806503237
83,2.5,2.885613839451397,-0.38561383945139704
84,0.97,0.903834968862143,0.06616503113785699
85,2.6,2.5987370400931,0.001262959906900285
86,2.44,2.218957690015088,0.22104230998491214
87,4.0,3.4413734033409904,0.5586265966590096
88,1.68,1.8327416614984346,-0.1527416614984347
89,0.99,0.9043050027020472,0.08569499729795282
90,2.3,2.283552989081156,0.01644701091884393
91,2.2,2.4215297448413486,-0.22152974484134846
92,1.2,1.3559098248076664,-0.15590982480766646
93,2.0,2.104750113467453,-0.10475011346745289
94,3.0,2.8397152985670813,0.16028470143291873
95,1.76,1.882352016239552,-0.12235201623955194
96,2.0,2.2868381317505775,-0.2868381317505775
97,2.0,2.183597030552475,-0.183597030552475
98,1.1,1.1099591870530983,-0.009959187053098173
99,2.6,2.613476275151843,-0.01347627515184291
100,0.69,0.4081481348487437,0.28185186515125626
101,2.0,1.9093493221162412,0.0906506778837588
102,2.1,2.235872368095716,-0.13587236809571612
103,4.0,3.927167342989377,0.0728326570106228
104,1.4,1.39542265571317,0.004577344286829987
105,0.57,0.7211918970369757,-0.15119189703697578
106,1.8,1.856105425135819,-0.056105425135819065
107,1.4,1.3770929431168897,0.022907056883110233
108,1.0,1.5045449836124023,-0.5045449836124023
109,2.0,1.921885893957376,0.07811410604262403
110,3.0,2.9930772596098456,0.006922740390154392
111,2.6,2.6761385877598105,-0.07613858775981042
112,2.2,2.3101273050158238,-0.11012730501582357
113,1.4,1.267637332794285,0.132362667205715
114,1.5,1.6377363639379054,-0.13773636393790545
115,2.1,2.3553628252600225,-0.2553628252600224
116,1.1,1.1616120767169247,-0.06161207671692459
117,1.6,1.844104443865527,-0.24410444386552688
118,2.5,2.3652193879019654,0.1347806120980346
119,3.5,3.442372476564644,0.05762752343535604
120,1.6,1.657794374857279,-0.057794374857278896
121,1.2,1.223269895793583,-0.023269895793583073
122,2.3,2.558609620033157,-0.25860962003315713
123,1.8,1.9888309517930058,-0.1888309517930058
124,1.2,1.2439878004641525,-0.043987800464152516
125,1.3,1.2780337694458521,0.021966230554147925
126,2.3,2.268674112321546,0.03132588767845368
127,2.2,2.3320983695197115,-0.13209836951971132
128,1.8,1.9159171445887033,-0.11591714458870328
