row,y_true,y_pred_oof,residual
0,29.0,17.55911224664543,11.44088775335457
1,3.08,-2.689331345225602,5.769331345225602
2,2.47,0.4121118297145496,2.057888170285451
3,16.2,46.97631278514105,-30.776312785141048
4,87.9,77.363905280985,10.536094719015011
5,115.2,111.56318918956262,3.6368108104373817
6,1.81,-14.67588429982652,16.48588429982652
7,103.1,128.26817634339278,-25.168176343392787
8,22.4,43.43970282455146,-21.039702824551462
9,3.63,48.25703038642296,-44.62703038642296
10,1.91,-11.423301883378024,13.333301883378024
11,166.6,134.4127290199366,32.1872709800634
12,194.0,163.90403446270756,30.095965537292443
13,167.0,147.36854299499944,19.631457005000556
14,2.9,49.6170021952548,-46.7170021952548
15,33.0,62.3524280184618,-29.3524280184618
16,16.0,50.83633099337294,-34.83633099337294
17,6.0,20.25875967770391,-14.25875967770391
18,2.33,-14.416011388463321,16.746011388463323
19,131.0,118.47842278519909,12.521577214800914
20,183.0,155.27296208146342,27.72703791853658
21,95.0,102.4503594163483,-7.450359416348306
22,2.24,-34.51202619816309,36.752026198163094
23,114.0,74.19144366159921,39.80855633840079
24,66.0,71.3352219014389,-5.335221901438899
25,3.55,23.51946112623577,-19.969461126235768
26,2.87,1.56516250086562,1.30483749913438
27,129.0,91.24700504979779,37.75299495020221
28,144.0,111.7605912159436,32.239408784056394
29,135.0,111.40784928493876,23.592150715061237
30,3.0,14.062661752601223,-11.062661752601223
31,47.0,95.35328810385154,-48.35328810385154
32,44.0,58.96843017596424,-14.968430175964237
33,54.0,54.330272933524476,-0.3302729335244763
34,72.0,66.06709071194578,5.932909288054219
35,103.0,114.7831070871799,-11.7831070871799
36,121.0,125.87403433330277,-4.874034333302774
37,125.0,108.63508305741512,16.364916942584884
38,1.68,-13.85484237899908,15.53484237899908
39,94.0,78.54188014736481,15.458119852635193
40,57.0,82.100734529513,-25.100734529513005
41,65.0,40.1655342723476,24.8344657276524
42,60.0,78.36838826801451,-18.368388268014513
43,185.0,153.9852955025001,31.014704497499906
44,96.0,100.74116369360144,-4.741163693601436
45,3.2,8.441666787583166,-5.241666787583166
46,1.51,-37.461927189241074,38.97192718924107
47,12.0,55.38619939064836,-43.38619939064836
48,107.0,108.7798997261309,-1.7798997261309069
49,133.0,96.63413441010559,36.36586558989441
50,62.0,80.3446179810572,-18.344617981057198
51,178.0,128.53364036764157,49.46635963235843
52,73.0,91.15363415131485,-18.153634151314847
53,63.0,58.06796314842342,4.9320368515765765
54,1.16,-81.07297078379898,82.23297078379898
55,4.0,56.47655016331007,-52.47655016331007
56,130.0,68.47117554473681,61.52882445526319
57,3.2,51.47647618855489,-48.27647618855489
58,38.0,79.94806628558554,-41.94806628558554
59,153.0,126.13866087090148,26.861339129098525
60,136.0,101.4653744826345,34.5346255173655
61,61.0,72.6195807390306,-11.619580739030596
62,5.0,25.312670928316997,-20.312670928316997
63,17.0,35.84190426131768,-18.84190426131768
64,51.0,28.33910195866137,22.66089804133863
65,64.0,108.97135205094955,-44.97135205094955
66,134.0,114.92142604962712,19.078573950372885
67,127.0,125.49256450349748,1.5074354965025236
68,97.0,77.06352161608822,19.936478383911776
69,3.0,42.30222729588938,-39.30222729588938
70,3.5,-3.5198981616928773,7.019898161692877
71,175.0,129.8577411085703,45.14225889142969
72,3.0,3.348837268257684,-0.34883726825768413
73,78.0,68.37133565902678,9.628664340973216
74,64.0,68.69850649213859,-4.698506492138591
75,172.0,127.50116263761339,44.49883736238661
76,2.2,-8.100206531767565,10.300206531767564
77,1.5,-40.72953365380046,42.22953365380046
78,2.2,-24.905761984403405,27.105761984403404
79,112.0,97.28789335561689,14.712106644383113
80,31.0,62.93752976885241,-31.937529768852407
81,93.0,77.87129573857425,15.128704261425753
82,60.0,108.60105135129879,-48.60105135129879
83,117.0,110.77902173339413,6.220978266605869
84,3.0,6.389161329541514,-3.3891613295415137
85,2.0,-11.700147686637042,13.700147686637042
86,3.2,18.340622441578674,-15.140622441578675
87,202.0,162.7859276891619,39.214072310838105
88,4.0,29.93148103553399,-25.93148103553399
89,38.0,53.23308187555159,-15.23308187555159
90,116.0,101.02245963756056,14.977540362439441
91,130.0,103.01962310792356,26.980376892076436
92,3.1,42.82003342773274,-39.72003342773274
93,2.6,14.759969366705665,-12.159969366705665
94,3.3,12.690233513105643,-9.390233513105642
95,94.0,95.0391560715791,-1.0391560715791002
96,31.0,26.205134659384253,4.794865340615747
97,56.0,48.39050091950403,7.609499080495972
98,8.0,77.69787106598471,-69.69787106598471
99,40.0,55.61702131107093,-15.617021311070928
100,3.4,4.409301891667001,-1.009301891667001
101,2.3,-9.192400210930543,11.492400210930544
102,2.8,-0.3434552137115965,3.1434552137115963
103,177.0,170.40756570449025,6.592434295509747
104,3.4,31.846546509776346,-28.446546509776347
105,60.0,37.731906457285255,22.268093542714745
106,51.0,46.48976115040372,4.510238849596277
107,55.0,38.60737253271134,16.392627467288662
108,1.8,-27.93367741529469,29.73367741529469
109,4.0,21.24622569278637,-17.24622569278637
110,76.0,85.82344354564472,-9.823443545644722
111,189.0,171.49718245444097,17.502817545559026
112,82.0,64.68967376634203,17.310326233657975
113,3.0,17.917160371709247,-14.917160371709247
114,3.3,28.01547897165334,-24.71547897165334
115,6.0,37.9773140623216,-31.977314062321597
116,2.9,-11.659831116570714,14.559831116570715
117,26.0,17.372969626212925,8.627030373787075
118,13.0,34.30724567162167,-21.307245671621672
119,309.0,251.65001983457245,57.34998016542755
120,111.0,83.7543222718358,27.245677728164196
121,3.2,35.050222566423926,-31.850222566423927
122,105.0,72.24960662034673,32.750393379653275
123,57.0,52.699092337315975,4.3009076626840255
124,2.2,-0.9828014043552464,3.1828014043552466
125,2.6,20.505644637863984,-17.905644637863983
126,15.0,41.83950833088726,-26.839508330887263
127,98.0,103.6852489284457,-5.685248928445702
128,53.0,86.87654939198356,-33.87654939198356
