row,y_true,y_pred_oof,residual
0,0.97,0.9064235642713921,0.06357643572860783
1,0.73,0.848085315477901,-0.11808531547790102
2,0.8,0.8132194632054501,-0.013219463205450088
3,0.97,0.8802132430189838,0.08978675698101612
4,0.98,0.9724563476768685,0.007543652323131478
5,0.98,1.0279846163583337,-0.04798461635833373
6,0.57,0.8066109015153192,-0.23661090151531927
7,0.98,0.9536869833938086,0.026313016606191342
8,0.97,0.9285859066151863,0.04141409338481372
9,0.89,0.8491298641035006,0.04087013589649946
10,0.68,0.6835432731155645,-0.0035432731155644603
11,0.98,0.9669905778262599,0.013009422173740126
12,0.98,1.0014787979374322,-0.021478797937432237
13,0.98,0.9620129053445209,0.017987094655479097
14,0.86,0.7852451745845996,0.07475482541540035
15,0.98,0.9396195668604317,0.040380433139568295
16,0.97,0.9414619812670063,0.028538018732993664
17,0.97,0.8665799414505002,0.10342005854949976
18,0.79,0.8609494796758449,-0.07094947967584486
19,0.98,0.9923209771985687,-0.012320977198568728
20,0.98,0.9494297638744555,0.030570236125544437
21,0.98,0.9419124762234079,0.03808752377659208
22,0.59,0.7689597585596308,-0.17895975855963087
23,0.98,0.9663289925697653,0.013671007430234638
24,0.98,0.9721276808559478,0.007872319144052176
25,0.85,0.8560621959580497,-0.006062195958049688
26,0.86,0.7973017323563686,0.0626982676436314
27,0.98,0.933666826464789,0.046333173535210936
28,0.98,0.894341642739878,0.08565835726012194
29,0.98,1.0147225261933794,-0.034722526193379455
30,0.87,0.9070355025442706,-0.03703550254427057
31,0.97,1.010988689006048,-0.04098868900604802
32,0.98,0.9024566212627009,0.0775433787372991
33,0.98,0.9361976376365497,0.04380236236345025
34,0.98,0.9160012881337875,0.06399871186621253
35,0.98,1.018279083639273,-0.038279083639273015
36,0.98,0.9303753858299294,0.04962461417007058
37,0.98,0.9784812879948765,0.0015187120051234348
38,0.57,0.6139861363981601,-0.04398613639816018
39,0.98,0.9775337830912337,0.00246621690876625
40,0.97,0.9117033512014826,0.05829664879851737
41,0.97,0.9352955413321097,0.03470445866789029
42,0.98,0.9758616790054641,0.004138320994535927
43,0.98,1.00380152714588,-0.02380152714588002
44,0.98,0.9566349149665097,0.02336508503349033
45,0.87,0.9320176617941751,-0.062017661794175116
46,0.45,0.699808126328762,-0.24980812632876198
47,0.97,0.9294378426492977,0.04056215735070223
48,0.97,0.9098256076516542,0.06017439234834576
49,0.98,1.0062725801417898,-0.026272580141789792
50,0.98,0.9714615474287046,0.008538452571295374
51,0.98,0.9667500274000149,0.01324997259998506
52,0.98,0.9392193065003608,0.0407806934996392
53,0.98,0.9902929604618179,-0.010292960461817935
54,0.35,0.5680959696592923,-0.21809596965929234
55,0.88,0.8513308393277477,0.028669160672252336
56,0.98,0.9616458125382258,0.018354187461774196
57,0.87,0.9254520518054438,-0.05545205180544377
58,0.98,0.9509144748039841,0.029085525196015927
59,0.98,0.9928957401331412,-0.01289574013314121
60,0.98,0.9776391712575385,0.0023608287424614627
61,0.98,0.9265223904636036,0.05347760953639635
62,0.95,0.8806742059832855,0.06932579401671446
63,0.97,0.8692131665614494,0.10078683343855055
64,0.98,0.9565706883992867,0.023429311600713265
65,0.98,0.9275693316117503,0.052430668388249724
66,0.98,0.9533261021677999,0.02667389783220009
67,0.98,1.0001709323091375,-0.020170932309137468
68,0.98,0.9443523815494671,0.03564761845053288
69,0.79,0.8300315448129446,-0.040031544812944575
70,0.83,0.8664357003637636,-0.036435700363763646
71,0.98,0.9592476949985738,0.02075230500142622
72,0.89,0.8628318012124541,0.02716819878754595
73,0.98,0.9855234562907506,-0.005523456290750572
74,0.98,0.8925792552806854,0.0874207447193146
75,0.98,0.9386096803218598,0.04139031967814022
76,0.61,0.7251740321575686,-0.1151740321575686
77,0.51,0.7358094005862569,-0.22580940058625687
78,0.56,0.775705263129198,-0.2157052631291979
79,0.98,0.9821467629521021,-0.0021467629521021436
80,0.98,0.9238001396823748,0.05619986031762514
81,0.98,0.908107409557048,0.07189259044295193
82,0.98,1.0025663526289155,-0.022566352628915487
83,0.98,0.9583191959429733,0.02168080405702666
84,0.76,0.7633718095466244,-0.003371809546624416
85,0.51,0.6764571502189201,-0.16645715021892005
86,0.82,0.8351822953886258,-0.01518229538862581
87,0.98,0.9403805143396731,0.039619485660326914
88,0.92,0.9217780892793783,-0.001778089279378281
89,0.98,0.9165157531956935,0.06348424680430653
90,0.98,0.9697682957259512,0.010231704274048736
91,0.98,0.9813249236475298,-0.0013249236475297854
92,0.8,0.8048891163228623,-0.004889116322862264
93,0.72,0.8028481800608466,-0.0828481800608466
94,0.82,0.8200894792761426,-8.947927614266771e-05
95,0.98,0.9478601574141734,0.032139842585826583
96,0.98,0.8612605908564401,0.11873940914355985
97,0.98,0.9666245996844179,0.013375400315582042
98,0.98,0.9331430829855165,0.04685691701448347
99,0.97,0.9425194013805118,0.02748059861948815
100,0.91,0.8186360933221447,0.09136390667785532
101,0.71,0.8022500270657447,-0.0922500270657447
102,0.74,0.8215153945218484,-0.08151539452184842
103,0.98,0.9768596457939493,0.003140354206050633
104,0.86,0.9197323111144088,-0.0597323111144088
105,0.98,0.9700692350329273,0.00993076496707268
106,0.98,0.9469352967986977,0.03306470320130228
107,0.98,0.9159977678233223,0.06400223217667766
108,0.57,0.6758333878973608,-0.10583338789736085
109,0.94,0.8650028775674489,0.07499712243255108
110,0.98,0.966822194309945,0.013177805690055
111,0.98,0.9973255569507713,-0.017325556950771315
112,0.97,0.9106855798543946,0.059314420145605395
113,0.81,0.8798496220085826,-0.06984962200858258
114,0.86,0.8245143256469231,0.035485674353076924
115,0.95,0.8881528801316465,0.06184711986835345
116,0.68,0.7913567533586211,-0.11135675335862105
117,0.98,0.8109795340520853,0.16902046594791464
118,0.97,0.9196821893123246,0.05031781068767538
119,0.98,1.066010964215896,-0.08601096421589594
120,0.98,0.9533908348435884,0.02660916515641154
