,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.0,0.007788902629894179,0.6209488879665492,0.3733448117626761,0.001,0.001,0.7036586119607093,0.001,0.2375279667804776,0.034205556237277834,0.6623050824688406,0.001,0.001,0.4678680580707433,0.15734674780998925,0.9,0.9,0.5106663448599176,0.7036586119607084,0.8552959855290083,0.039457226198619244
1,0.007788902629894179,1.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.9,0.001,0.001,0.9,0.001,0.524455751296361,0.001313608920031517,0.001,0.9,0.001,0.001
2,0.6209488879665492,0.001,1.0,0.9,0.03945722619861902,0.6760883520311518,0.9,0.001,0.9,0.9,0.001,0.648520614037212,0.74501490992915,0.001,0.9,0.0137774193415936,0.8966499004578048,0.9,0.001,0.9,0.9
3,0.3733448117626761,0.001,0.9,1.0,0.11906190809227979,0.9,0.9,0.0015873078311412492,0.9,0.9,0.001,0.8828647835289058,0.9,0.001,0.9,0.0032861291166508266,0.6623050824688401,0.9,0.001,0.9,0.9
4,0.001,0.001,0.03945722619861902,0.11906190809227979,1.0,0.9,0.02546139126332958,0.9,0.20483570021048425,0.648520614037212,0.001,0.9,0.9,0.001,0.3004516781641322,0.001,0.001,0.06821478390569113,0.001,0.010823350124740116,0.6209488879665491
5,0.001,0.001,0.6760883520311518,0.9,0.9,1.0,0.5933790852363676,0.6347324996234922,0.9,0.9,0.001,0.9,0.9,0.001,0.9,0.001,0.0019080010010986692,0.7863692226898091,0.001,0.437148909604398,0.9
6,0.7036586119607093,0.001,0.9,0.9,0.02546139126332958,0.5933790852363676,1.0,0.001,0.9,0.9,0.001,0.5658082667869277,0.6623050824688401,0.001,0.9,0.021935634957075734,0.9,0.9,0.001,0.9,0.9
7,0.001,0.001,0.001,0.0015873078311412492,0.9,0.6347324996234922,0.001,1.0,0.003924767881169133,0.04850388808125783,0.001,0.6623050824688399,0.5658082667869271,0.001,0.007788902629894401,0.001,0.001,0.001,0.001,0.001,0.042318317041538545
8,0.2375279667804776,0.001,0.9,0.9,0.20483570021048425,0.9,0.9,0.003924767881169133,1.0,0.9,0.001,0.9,0.9,0.001,0.9,0.001313608920031517,0.5244557512959404,0.9,0.001,0.9,0.9
9,0.034205556237277834,0.001,0.9,0.9,0.648520614037212,0.9,0.9,0.04850388808125783,0.9,1.0,0.001,0.9,0.9,0.001,0.9,0.001,0.12500475204306694,0.9,0.001,0.9,0.9
10,0.6623050824688406,0.9,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.001,0.001,0.9,0.001,0.9,0.37334481176267664,0.001,0.9,0.001313608920031517,0.001
11,0.001,0.001,0.648520614037212,0.8828647835289058,0.9,0.9,0.5658082667869277,0.6623050824688399,0.9,0.9,0.001,1.0,0.9,0.001,0.9,0.001,0.0015873078311412492,0.75879750713558,0.001,0.40532715257836127,0.9
12,0.001,0.001,0.74501490992915,0.9,0.9,0.9,0.6623050824688401,0.5658082667869271,0.9,0.9,0.001,0.9,1.0,0.001,0.9,0.001,0.003006549783533874,0.8552959855290077,0.001,0.5106663448599187,0.9
13,0.4678680580707433,0.9,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.9,0.001,0.001,1.0,0.001,0.9,0.19440899346029872,0.001,0.9,0.001,0.001
14,0.15734674780998925,0.001,0.9,0.9,0.3004516781641322,0.9,0.9,0.007788902629894401,0.9,0.9,0.001,0.9,0.9,0.001,1.0,0.001,0.4053271525783605,0.9,0.001,0.9,0.9
15,0.9,0.524455751296361,0.0137774193415936,0.0032861291166508266,0.001,0.001,0.021935634957075734,0.001,0.001313608920031517,0.001,0.9,0.001,0.001,0.9,0.001,1.0,0.9,0.0071656200039270646,0.9,0.04850388808125783,0.001
16,0.9,0.001313608920031517,0.8966499004578048,0.6623050824688401,0.001,0.0019080010010986692,0.9,0.001,0.5244557512959404,0.12500475204306694,0.37334481176267664,0.0015873078311412492,0.003006549783533874,0.19440899346029872,0.4053271525783605,0.9,1.0,0.7863692226898091,0.4213200594556793,0.9,0.1401399846467145
17,0.5106663448599176,0.001,0.9,0.9,0.06821478390569113,0.7863692226898091,0.9,0.001,0.9,0.9,0.001,0.75879750713558,0.8552959855290077,0.001,0.9,0.0071656200039270646,0.7863692226898091,1.0,0.001,0.9,0.9
18,0.7036586119607084,0.9,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.9,0.001,0.001,0.9,0.001,0.9,0.4213200594556793,0.001,1.0,0.0017390961715545439,0.001
19,0.8552959855290083,0.001,0.9,0.9,0.010823350124740116,0.437148909604398,0.9,0.001,0.9,0.9,0.001313608920031517,0.40532715257836127,0.5106663448599187,0.001,0.9,0.04850388808125783,0.9,0.9,0.0017390961715545439,1.0,0.9
20,0.039457226198619244,0.001,0.9,0.9,0.6209488879665491,0.9,0.9,0.042318317041538545,0.9,0.9,0.001,0.9,0.9,0.001,0.9,0.001,0.1401399846467145,0.9,0.001,0.9,1.0
