,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.0,0.001,0.027440326828760853,0.0071656200039270646,0.9,0.003592435287408935,0.9,0.021935634957075734,0.001,0.9,0.08749824510115334,0.001,0.9,0.9,0.02955660508703839,0.9,0.9,0.006587466559878741,0.1120075445205776,0.9,0.9
1,0.001,1.0,0.001,0.001,0.001,0.001,0.001,0.001,0.9,0.001,0.9,0.001,0.001,0.001,0.9,0.001,0.002747588794466682,0.001,0.9,0.001,0.001
2,0.027440326828760853,0.001,1.0,0.9,0.6760883520311503,0.9,0.3733448117626761,0.9,0.001,0.7725849633854384,0.001,0.9,0.7174441377359662,0.9,0.001,0.8966499004578048,0.0010873039011836116,0.9,0.001,0.012720313726852672,0.23752796678047783
3,0.0071656200039270646,0.001,0.9,1.0,0.437148909604398,0.9,0.16636958911602795,0.9,0.001,0.5382391764518526,0.001,0.9,0.4826044711245212,0.8277221704331343,0.001,0.6623050824688401,0.001,0.9,0.001,0.003006549783533874,0.09265975402298343
4,0.9,0.001,0.6760883520311503,0.437148909604398,1.0,0.31372767319548467,0.9,0.6347324996234922,0.001,0.9,0.001,0.0827829488979005,0.9,0.9,0.001,0.9,0.8139375941709243,0.4213200594556793,0.001,0.9,0.9
5,0.003592435287408935,0.001,0.9,0.9,0.31372767319548467,1.0,0.10523414132202602,0.9,0.001,0.42132005945567974,0.001,0.9,0.35761709353226623,0.7174441377359659,0.001,0.5520231028232667,0.001,0.9,0.001,0.001443932688687144,0.05565943962504705
6,0.9,0.001,0.3733448117626761,0.16636958911602795,0.9,0.10523414132202602,1.0,0.3272616696554629,0.001,0.9,0.002747588794466682,0.018840693154266286,0.9,0.9,0.001,0.9,0.9,0.15734674780998925,0.003924767881169133,0.9,0.9
7,0.021935634957075734,0.001,0.9,0.9,0.6347324996234922,0.9,0.3272616696554629,1.0,0.001,0.7312289457763828,0.001,0.9,0.6760883520311518,0.9,0.001,0.8552959855290077,0.001,0.9,0.001,0.00997445814819653,0.20483570021048303
8,0.001,0.9,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.001,0.9,0.001,0.001,0.001,0.9,0.001,0.009193266458022431,0.001,0.9,0.001,0.001
9,0.9,0.001,0.7725849633854384,0.5382391764518526,0.9,0.42132005945567974,0.9,0.7312289457763828,0.001,1.0,0.001,0.12500475204307704,0.9,0.9,0.001,0.9,0.7174441377359659,0.5244557512959404,0.001,0.9,0.9
10,0.08749824510115334,0.9,0.001,0.001,0.001,0.001,0.002747588794466682,0.001,0.9,0.001,1.0,0.001,0.001,0.001,0.9,0.001,0.5244557512959404,0.001,0.9,0.15734674780998925,0.006587466559878741
11,0.001,0.001,0.9,0.9,0.0827829488979005,0.9,0.018840693154266286,0.9,0.001,0.12500475204307704,0.001,1.0,0.0987780935804794,0.35761709353226656,0.001,0.20483570021048425,0.001,0.9,0.001,0.001,0.008463653793873926
12,0.9,0.001,0.7174441377359662,0.4826044711245212,0.9,0.35761709353226623,0.9,0.6760883520311518,0.001,0.9,0.001,0.0987780935804794,1.0,0.9,0.001,0.9,0.7725849633854376,0.46786805807074094,0.001,0.9,0.9
13,0.9,0.001,0.9,0.8277221704331343,0.9,0.7174441377359659,0.9,0.9,0.001,0.9,0.001,0.35761709353226656,0.9,1.0,0.001,0.9,0.4213200594556793,0.8139375941709243,0.001,0.8139375941709243,0.9
14,0.02955660508703839,0.9,0.001,0.001,0.001,0.001,0.001,0.001,0.9,0.001,0.9,0.001,0.001,0.001,1.0,0.001,0.28731075569519804,0.001,0.9,0.05961199903045988,0.0015873078311413602
15,0.9,0.001,0.8966499004578048,0.6623050824688401,0.9,0.5520231028232667,0.9,0.8552959855290077,0.001,0.9,0.001,0.20483570021048425,0.9,0.9,0.001,1.0,0.5933790852363676,0.6485206140372113,0.001,0.9,0.9
16,0.9,0.002747588794466682,0.0010873039011836116,0.001,0.8139375941709243,0.001,0.9,0.001,0.009193266458022431,0.7174441377359659,0.5244557512959404,0.001,0.7725849633854376,0.4213200594556793,0.28731075569519804,0.5933790852363676,1.0,0.001,0.5795934862546577,0.9,0.9
17,0.006587466559878741,0.001,0.9,0.9,0.4213200594556793,0.9,0.15734674780998925,0.9,0.001,0.5244557512959404,0.001,0.9,0.46786805807074094,0.8139375941709243,0.001,0.6485206140372113,0.001,1.0,0.001,0.002747588794466682,0.08749824510115334
18,0.1120075445205776,0.9,0.001,0.001,0.001,0.001,0.003924767881169133,0.001,0.9,0.001,0.9,0.001,0.001,0.001,0.9,0.001,0.5795934862546577,0.001,1.0,0.19440899346029872,0.009193266458022431
19,0.9,0.001,0.012720313726852672,0.003006549783533874,0.9,0.001443932688687144,0.9,0.00997445814819653,0.001,0.9,0.15734674780998925,0.001,0.9,0.8139375941709243,0.05961199903045988,0.9,0.9,0.002747588794466682,0.19440899346029872,1.0,0.9
20,0.9,0.001,0.23752796678047783,0.09265975402298343,0.9,0.05565943962504705,0.9,0.20483570021048303,0.001,0.9,0.006587466559878741,0.008463653793873926,0.9,0.9,0.0015873078311413602,0.9,0.9,0.08749824510115334,0.009193266458022431,0.9,1.0
