,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.0,0.02033733912692992,0.9,0.6623050824688406,0.001,0.001,0.9,0.001,0.46786805807074094,0.3272616696554629,0.7312289457763824,0.009193266458022431,0.001,0.001,0.001,0.9,0.9,0.6485206140372116,0.524455751296361,0.9,0.007788902629894401
1,0.02033733912692992,1.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.9,0.001,0.001,0.9,0.001,0.5520231028232669,0.0987780935804794,0.001,0.9,0.001,0.001
2,0.9,0.001,1.0,0.9,0.3004516781641329,0.31372767319548467,0.9,0.001,0.9,0.9,0.005554435915715472,0.8139375941709242,0.17500023153566868,0.001,0.0728598841862832,0.17500023153566868,0.6898728895026416,0.9,0.001443932688687144,0.9,0.7863692226898091
3,0.6623050824688406,0.001,0.9,1.0,0.6623050824688401,0.6760883520311503,0.9,0.001,0.9,0.9,0.001,0.9,0.5106663448599187,0.001,0.2873107556951977,0.03675529692283708,0.3272616696554629,0.9,0.001,0.9,0.9
4,0.001,0.001,0.3004516781641329,0.6623050824688401,1.0,0.9,0.021935634957075734,0.6760883520311503,0.8552959855290077,0.9,0.001,0.9,0.9,0.001,0.9,0.001,0.001,0.6760883520311503,0.001,0.04850388808125783,0.9
5,0.001,0.001,0.31372767319548467,0.6760883520311503,0.9,1.0,0.02364017443207267,0.6623050824688399,0.8690795971892356,0.9,0.001,0.9,0.9,0.001,0.9,0.001,0.001,0.6898728895026416,0.001,0.05193523533390887,0.9
6,0.9,0.001,0.9,0.9,0.021935634957075734,0.02364017443207267,1.0,0.001,0.9,0.9,0.12500475204306694,0.21561316943823716,0.009193266458022431,0.001,0.0025123769094500537,0.7587975071355805,0.9,0.9,0.048503888081257385,0.9,0.19440899346029872
7,0.001,0.001,0.001,0.001,0.6760883520311503,0.6623050824688399,0.001,1.0,0.001443932688687144,0.0032861291166508266,0.001,0.18438008560414254,0.8277221704331343,0.001,0.9,0.001,0.001,0.001,0.001,0.001,0.20483570021048303
8,0.46786805807074094,0.001,0.9,0.9,0.8552959855290077,0.8690795971892356,0.9,0.001443932688687144,1.0,0.9,0.001,0.9,0.7036586119607084,0.001,0.49685251628997296,0.012720313726852672,0.16636958911602795,0.9,0.001,0.9,0.9
9,0.3272616696554629,0.001,0.9,0.9,0.9,0.9,0.9,0.0032861291166508266,0.9,1.0,0.001,0.9,0.8277221704331343,0.001,0.6209488879665492,0.006049308150209209,0.09877809358046497,0.9,0.001,0.9,0.9
10,0.7312289457763824,0.9,0.005554435915715472,0.001,0.001,0.001,0.12500475204306694,0.001,0.001,0.001,1.0,0.001,0.001,0.7174441377359662,0.001,0.9,0.9,0.001,0.9,0.06380037254528237,0.001
11,0.009193266458022431,0.001,0.8139375941709242,0.9,0.9,0.9,0.21561316943823716,0.18438008560414254,0.9,0.9,0.001,1.0,0.9,0.001,0.9,0.001,0.0011965020699473694,0.9,0.001,0.35761709353226623,0.9
12,0.001,0.001,0.17500023153566868,0.5106663448599187,0.9,0.9,0.009193266458022431,0.8277221704331343,0.7036586119607084,0.8277221704331343,0.001,0.9,1.0,0.001,0.9,0.001,0.001,0.524455751296361,0.001,0.021935634957075734,0.9
13,0.001,0.9,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.7174441377359662,0.001,0.001,1.0,0.001,0.10523414132202602,0.006587466559878741,0.001,0.9,0.001,0.001
14,0.001,0.001,0.0728598841862832,0.2873107556951977,0.9,0.9,0.0025123769094500537,0.9,0.49685251628997296,0.6209488879665492,0.001,0.9,0.9,0.001,1.0,0.001,0.001,0.30045167816413176,0.001,0.006587466559878741,0.9
15,0.9,0.5520231028232669,0.17500023153566868,0.03675529692283708,0.001,0.001,0.7587975071355805,0.001,0.012720313726852672,0.006049308150209209,0.9,0.001,0.001,0.10523414132202602,0.001,1.0,0.9,0.034205556237278056,0.9,0.6071654307000907,0.001
16,0.9,0.0987780935804794,0.6898728895026416,0.3272616696554629,0.001,0.001,0.9,0.001,0.16636958911602795,0.09877809358046497,0.9,0.0011965020699473694,0.001,0.006587466559878741,0.001,0.9,1.0,0.31372767319548467,0.8415075372633505,0.9,0.001
17,0.6485206140372116,0.001,0.9,0.9,0.6760883520311503,0.6898728895026416,0.9,0.001,0.9,0.9,0.001,0.9,0.524455751296361,0.001,0.30045167816413176,0.034205556237278056,0.31372767319548467,1.0,0.001,0.9,0.9
18,0.524455751296361,0.9,0.001443932688687144,0.001,0.001,0.001,0.048503888081257385,0.001,0.001,0.001,0.9,0.001,0.001,0.9,0.001,0.9,0.8415075372633505,0.001,1.0,0.021935634957075734,0.001
19,0.9,0.001,0.9,0.9,0.04850388808125783,0.05193523533390887,0.9,0.001,0.9,0.9,0.06380037254528237,0.35761709353226623,0.021935634957075734,0.001,0.006587466559878741,0.6071654307000907,0.9,0.9,0.021935634957075734,1.0,0.3272616696554629
20,0.007788902629894401,0.001,0.7863692226898091,0.9,0.9,0.9,0.19440899346029872,0.20483570021048303,0.9,0.9,0.001,0.9,0.9,0.001,0.9,0.001,0.001,0.9,0.001,0.3272616696554629,1.0
