target,model,mean_rmse,std_rmse,cv_n_splits,cv_n_repeats,cv_n_scores,best_params
Uti_DAFM_R,SVR_Poly,0.023135166363403688,0.008041833116525975,10,3,30,"{""C"": 1, ""degree"": 3, ""epsilon"": 0.01}"
Uti_DAFM_R,GPR_RBF,0.024291657967234665,0.019311128293983362,10,3,30,"{""alpha"": 1e-10}"
Uti_DAFM_R,ExtraTrees,0.0253490415047139,0.00589828085959711,10,3,30,"{""max_depth"": null, ""min_samples_split"": 5, ""n_estimators"": 200}"
Uti_DAFM_R,SVR_RBF,0.025931950174232887,0.006197599860232854,10,3,30,"{""C"": 1, ""epsilon"": 0.01, ""gamma"": ""auto""}"
Uti_DAFM_R,AdaBoost,0.026661249436112134,0.00586315645176707,10,3,30,"{""learning_rate"": 0.5, ""n_estimators"": 200}"
Uti_DAFM_R,RandomForest,0.027731269227619718,0.005484758828671492,10,3,30,"{""max_depth"": 10, ""min_samples_split"": 5, ""n_estimators"": 50}"
Uti_DAFM_R,KNN,0.03626149668182067,0.00848020697002426,10,3,30,"{""n_neighbors"": 7, ""p"": 2, ""weights"": ""distance""}"
Uti_DAFM_R,Baseline_Mean,0.04557083183242132,0.008692777808443476,10,3,30,{}
Uti_DAFM_R,MLP,0.22133459340397646,0.06466597487659216,10,3,30,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100], ""max_iter"": 500}"
WT_IB_A_Dub,GPR_Matern,0.10210683849240657,0.02419181811212743,10,3,30,"{""alpha"": 1e-10}"
WT_IB_A_Dub,CatBoost,0.11214228777624417,0.030670189839158535,10,3,30,"{""depth"": 4, ""iterations"": 100, ""learning_rate"": 0.1}"
WT_IB_A_Dub,LightGBM,0.1238806999429546,0.03030247059050064,10,3,30,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15}"
WT_IB_A_Dub,Lasso,0.125242507366407,0.030245994245936225,10,3,30,"{""alpha"": 0.01}"
WT_IB_A_Dub,ElasticNet,0.12572732038042578,0.02981002199934136,10,3,30,"{""alpha"": 0.01, ""l1_ratio"": 0.8}"
WT_IB_A_Dub,XGBoost,0.12850234043937372,0.033652958152324386,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_IB_A_Dub,GradientBoosting,0.13007507068066496,0.038700366636082735,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_IB_A_Dub,Ridge,0.1357759757534391,0.02988222200557916,10,3,30,"{""alpha"": 10}"
WT_IB_A_Dub,BayesianRidge,0.13588430092549497,0.02909104427979026,10,3,30,"{""alpha_1"": 1e-05, ""alpha_2"": 1e-06, ""lambda_1"": 1e-06}"
WT_IB_A_Dub,PolynomialReg_deg2,0.138442933606522,0.04001155657384522,10,3,30,"{""ridge__alpha"": 10}"
WT_IB_A_Dub,Baseline_OLS,0.13870535675071125,0.02675332566103029,10,3,30,{}
WT_IB_A_Dub,ExtraTrees,0.13985560156956317,0.036724768494562986,10,3,30,"{""max_depth"": null, ""min_samples_split"": 2, ""n_estimators"": 200}"
WT_IB_A_Dub,SVR_RBF,0.1474976881186983,0.05380422096830253,10,3,30,"{""C"": 10, ""epsilon"": 0.01, ""gamma"": ""auto""}"
WT_IB_A_Dub,RandomForest,0.15975433687074542,0.03968683827226605,10,3,30,"{""max_depth"": null, ""min_samples_split"": 2, ""n_estimators"": 200}"
WT_IB_A_Dub,AdaBoost,0.16407167602848058,0.03963663895841446,10,3,30,"{""learning_rate"": 0.5, ""n_estimators"": 200}"
WT_IB_A_Dub,GPR_RBF,0.17239692761785702,0.1019763121572543,10,3,30,"{""alpha"": 1e-10}"
WT_IB_A_Dub,PolynomialReg_deg3,0.19300523462652253,0.04766678257410861,10,3,30,"{""ridge__alpha"": 0.01}"
WT_IB_A_Dub,SVR_Poly,0.21440775272569496,0.059094384574319266,10,3,30,"{""C"": 10, ""degree"": 3, ""epsilon"": 0.1}"
WT_IB_A_Dub,KNN,0.21758367393141148,0.06632096818875104,10,3,30,"{""n_neighbors"": 7, ""p"": 2, ""weights"": ""distance""}"
WT_IB_A_Dub,MLP,0.24168747146465874,0.06503831936812496,10,3,30,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100], ""max_iter"": 500}"
WT_IB_A_Dub,Baseline_Mean,0.2890894143796576,0.0745375760349146,10,3,30,{}
WT_IB_A_Ross,GPR_Matern,0.03437636591884379,0.008527262598094564,10,3,30,"{""alpha"": 1e-10}"
WT_IB_A_Ross,ElasticNet,0.04104232259788256,0.011340782617940238,10,3,30,"{""alpha"": 0.01, ""l1_ratio"": 0.5}"
WT_IB_A_Ross,Lasso,0.043045820363383135,0.00958127259516173,10,3,30,"{""alpha"": 0.001}"
WT_IB_A_Ross,CatBoost,0.04309939727007363,0.014048102426614755,10,3,30,"{""depth"": 4, ""iterations"": 100, ""learning_rate"": 0.1}"
WT_IB_A_Ross,XGBoost,0.04422918235676651,0.014450441844501196,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_IB_A_Ross,Ridge,0.04528334208491971,0.010982489738263889,10,3,30,"{""alpha"": 10}"
WT_IB_A_Ross,BayesianRidge,0.04541234925025444,0.01027373120201699,10,3,30,"{""alpha_1"": 1e-05, ""alpha_2"": 1e-05, ""lambda_1"": 1e-05}"
WT_IB_A_Ross,GradientBoosting,0.04568540815443021,0.013428839795270712,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_IB_A_Ross,Baseline_OLS,0.04688787882776521,0.009809083641607572,10,3,30,{}
WT_IB_A_Ross,PolynomialReg_deg2,0.04893220773846434,0.012896956635933904,10,3,30,"{""ridge__alpha"": 1}"
WT_IB_A_Ross,ExtraTrees,0.049456963553054505,0.015441638556716394,10,3,30,"{""max_depth"": 10, ""min_samples_split"": 5, ""n_estimators"": 200}"
WT_IB_A_Ross,GPR_RBF,0.04948262248916913,0.03246741324146323,10,3,30,"{""alpha"": 1e-06}"
WT_IB_A_Ross,LightGBM,0.05028077906059289,0.013440619184750499,10,3,30,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15}"
WT_IB_A_Ross,SVR_RBF,0.05259906156778702,0.018153775683589068,10,3,30,"{""C"": 1, ""epsilon"": 0.01, ""gamma"": ""scale""}"
WT_IB_A_Ross,RandomForest,0.05501162261678309,0.015715206799001943,10,3,30,"{""max_depth"": 5, ""min_samples_split"": 5, ""n_estimators"": 100}"
WT_IB_A_Ross,AdaBoost,0.056156115787126044,0.014787685970451556,10,3,30,"{""learning_rate"": 0.5, ""n_estimators"": 200}"
WT_IB_A_Ross,PolynomialReg_deg3,0.0651213889092648,0.016446613331425743,10,3,30,"{""ridge__alpha"": 10}"
WT_IB_A_Ross,SVR_Poly,0.06613822447796981,0.02104115696485628,10,3,30,"{""C"": 0.1, ""degree"": 3, ""epsilon"": 0.01}"
WT_IB_A_Ross,KNN,0.07404254905822585,0.02423533198744366,10,3,30,"{""n_neighbors"": 7, ""p"": 2, ""weights"": ""distance""}"
WT_IB_A_Ross,Baseline_Mean,0.10185722672088744,0.027401955296984574,10,3,30,{}
WT_IB_A_Ross,MLP,0.2235923979618837,0.06445937688209188,10,3,30,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100], ""max_iter"": 500}"
WT_IB_LB,Lasso,28.5642639633196,9.202260147699501,10,3,30,"{""alpha"": 1}"
WT_IB_LB,MLP,28.97544814090253,7.006750074800398,10,3,30,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50, 50], ""max_iter"": 500}"
WT_IB_LB,GPR_Matern,29.265233203416596,7.557258887035218,10,3,30,"{""alpha"": 1e-06}"
WT_IB_LB,ElasticNet,29.420916655596564,9.634809830330259,10,3,30,"{""alpha"": 0.1, ""l1_ratio"": 0.5}"
WT_IB_LB,Ridge,29.526997216549603,9.704853689610877,10,3,30,"{""alpha"": 10}"
WT_IB_LB,BayesianRidge,29.612957018806643,9.766523832913562,10,3,30,"{""alpha_1"": 1e-05, ""alpha_2"": 1e-06, ""lambda_1"": 1e-06}"
WT_IB_LB,Baseline_OLS,30.386964578115958,10.303631455144748,10,3,30,{}
WT_IB_LB,CatBoost,33.52872771392302,10.353007700790611,10,3,30,"{""depth"": 4, ""iterations"": 100, ""learning_rate"": 0.1}"
WT_IB_LB,XGBoost,33.911557233105064,11.44253276912553,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_IB_LB,GradientBoosting,34.125946306407336,11.428323112902333,10,3,30,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100}"
WT_IB_LB,ExtraTrees,34.34793951210127,10.851198434627936,10,3,30,"{""max_depth"": 10, ""min_samples_split"": 2, ""n_estimators"": 100}"
WT_IB_LB,LightGBM,36.0419129999108,10.417555640349548,10,3,30,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15}"
WT_IB_LB,SVR_RBF,36.95185567808121,10.161616334116133,10,3,30,"{""C"": 100, ""epsilon"": 0.01, ""gamma"": ""scale""}"
WT_IB_LB,AdaBoost,37.33061779951627,11.124570952736786,10,3,30,"{""learning_rate"": 0.5, ""n_estimators"": 200}"
WT_IB_LB,RandomForest,38.71721244353761,12.230089220409248,10,3,30,"{""max_depth"": null, ""min_samples_split"": 2, ""n_estimators"": 100}"
WT_IB_LB,PolynomialReg_deg3,39.85735552816611,14.01641142320674,10,3,30,"{""ridge__alpha"": 10}"
WT_IB_LB,PolynomialReg_deg2,44.306564804599205,13.16247578292226,10,3,30,"{""ridge__alpha"": 10}"
WT_IB_LB,KNN,49.188229219756494,14.506699935659983,10,3,30,"{""n_neighbors"": 10, ""p"": 2, ""weights"": ""distance""}"
WT_IB_LB,SVR_Poly,51.36664596527371,17.074465336578992,10,3,30,"{""C"": 10, ""degree"": 3, ""epsilon"": 0.1}"
WT_IB_LB,GPR_RBF,58.94296632728685,15.729867079400016,10,3,30,"{""alpha"": 1e-10}"
WT_IB_LB,Baseline_Mean,58.94300530293017,15.72987831452959,10,3,30,{}
WT_IB_NA_Dub,Lasso,27.528217208610254,6.341868467332046,10,3,30,"{""alpha"": 1}"
WT_IB_NA_Dub,ElasticNet,28.131373643551196,6.758400288950882,10,3,30,"{""alpha"": 0.1, ""l1_ratio"": 0.8}"
WT_IB_NA_Dub,Ridge,28.260692227311825,6.908733194159644,10,3,30,"{""alpha"": 1}"
WT_IB_NA_Dub,BayesianRidge,28.32449080722563,6.5951988989439485,10,3,30,"{""alpha_1"": 1e-05, ""alpha_2"": 1e-05, ""lambda_1"": 1e-05}"
WT_IB_NA_Dub,Baseline_OLS,28.61845739887371,7.5989224894030265,10,3,30,{}
WT_IB_NA_Dub,GPR_Matern,29.12795521754635,6.211434800288833,10,3,30,"{""alpha"": 0.001}"
WT_IB_NA_Dub,MLP,32.689542503736725,7.538402406854682,10,3,30,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50, 50], ""max_iter"": 500}"
WT_IB_NA_Dub,PolynomialReg_deg3,33.74166363801494,9.467574204764968,10,3,30,"{""ridge__alpha"": 10}"
WT_IB_NA_Dub,GradientBoosting,34.31892261463671,8.641150278973152,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_IB_NA_Dub,CatBoost,34.35092617440984,8.062467524394263,10,3,30,"{""depth"": 4, ""iterations"": 100, ""learning_rate"": 0.1}"
WT_IB_NA_Dub,LightGBM,34.72053588025311,7.845387698854276,10,3,30,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15}"
WT_IB_NA_Dub,XGBoost,35.18780213870247,7.55619800468531,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_IB_NA_Dub,ExtraTrees,35.33611317901673,7.35266164116852,10,3,30,"{""max_depth"": 10, ""min_samples_split"": 2, ""n_estimators"": 100}"
WT_IB_NA_Dub,AdaBoost,37.160079619061925,7.914300395470076,10,3,30,"{""learning_rate"": 0.5, ""n_estimators"": 200}"
WT_IB_NA_Dub,SVR_RBF,37.78892185637471,7.007901589402084,10,3,30,"{""C"": 100, ""epsilon"": 0.01, ""gamma"": ""auto""}"
WT_IB_NA_Dub,RandomForest,39.091828618647604,9.248258218755009,10,3,30,"{""max_depth"": 10, ""min_samples_split"": 2, ""n_estimators"": 100}"
WT_IB_NA_Dub,KNN,50.259196635402205,10.847191417203192,10,3,30,"{""n_neighbors"": 10, ""p"": 2, ""weights"": ""distance""}"
WT_IB_NA_Dub,SVR_Poly,51.39844193925801,11.979324582928683,10,3,30,"{""C"": 10, ""degree"": 3, ""epsilon"": 0.1}"
WT_IB_NA_Dub,PolynomialReg_deg2,52.85745841727773,13.848744070477242,10,3,30,"{""ridge__alpha"": 10}"
WT_IB_NA_Dub,GPR_RBF,59.67891974600014,10.99017456964397,10,3,30,"{""alpha"": 1e-10}"
WT_IB_NA_Dub,Baseline_Mean,59.678961578057134,10.990195033222431,10,3,30,{}
WT_IB_NA_Ross,SVR_RBF,3.5989912047984967,6.898881815611568,10,3,30,"{""C"": 10, ""epsilon"": 0.01, ""gamma"": ""scale""}"
WT_IB_NA_Ross,SVR_Poly,3.7218137589482985,7.055494918716718,10,3,30,"{""C"": 1, ""degree"": 3, ""epsilon"": 0.01}"
WT_IB_NA_Ross,KNN,4.31588879444556,6.7111238388864995,10,3,30,"{""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}"
WT_IB_NA_Ross,LightGBM,4.330341157298235,6.723713717517174,10,3,30,"{""learning_rate"": 0.05, ""n_estimators"": 50, ""num_leaves"": 15}"
WT_IB_NA_Ross,Lasso,4.336058329629956,6.890525454213955,10,3,30,"{""alpha"": 1}"
WT_IB_NA_Ross,ElasticNet,4.3871332526479945,6.832404683091132,10,3,30,"{""alpha"": 1, ""l1_ratio"": 0.8}"
WT_IB_NA_Ross,GPR_Matern,4.455165795648556,6.2728009846085415,10,3,30,"{""alpha"": 0.001}"
WT_IB_NA_Ross,GPR_RBF,4.470342427517945,6.910110501587048,10,3,30,"{""alpha"": 0.001}"
WT_IB_NA_Ross,Baseline_Mean,4.470345855027574,6.910109337588399,10,3,30,{}
WT_IB_NA_Ross,CatBoost,4.5983711333891835,6.824932078304746,10,3,30,"{""depth"": 6, ""iterations"": 50, ""learning_rate"": 0.05}"
WT_IB_NA_Ross,BayesianRidge,4.599642657983894,6.469264551837505,10,3,30,"{""alpha_1"": 1e-05, ""alpha_2"": 1e-05, ""lambda_1"": 1e-05}"
WT_IB_NA_Ross,Ridge,4.867447771013371,6.4366810932691765,10,3,30,"{""alpha"": 100}"
WT_IB_NA_Ross,ExtraTrees,5.032918605646175,6.444583042620404,10,3,30,"{""max_depth"": 10, ""min_samples_split"": 5, ""n_estimators"": 200}"
WT_IB_NA_Ross,AdaBoost,5.187320301105666,8.706192348599751,10,3,30,"{""learning_rate"": 1.0, ""n_estimators"": 200}"
WT_IB_NA_Ross,RandomForest,6.31342846467688,6.998927680782432,10,3,30,"{""max_depth"": 5, ""min_samples_split"": 2, ""n_estimators"": 50}"
WT_IB_NA_Ross,Baseline_OLS,6.580085440884934,5.826944903206481,10,3,30,{}
WT_IB_NA_Ross,MLP,7.064465835921272,5.251202560406409,10,3,30,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50, 50], ""max_iter"": 500}"
WT_IB_NA_Ross,GradientBoosting,7.580634543674294,8.817056458984872,10,3,30,"{""learning_rate"": 0.2, ""max_depth"": 3, ""n_estimators"": 100}"
WT_IB_NA_Ross,XGBoost,7.900406580744643,8.71318864871583,10,3,30,"{""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 50}"
WT_IB_NA_Ross,PolynomialReg_deg3,9.104228680122274,6.6250558296294795,10,3,30,"{""ridge__alpha"": 10}"
WT_IB_NA_Ross,PolynomialReg_deg2,11.823468940893044,5.129980890755847,10,3,30,"{""ridge__alpha"": 10}"
WT_OB_A_GB-Dub,ElasticNet,0.19084207205741835,0.09516780422267106,10,3,30,"{""alpha"": 0.1, ""l1_ratio"": 0.2}"
WT_OB_A_GB-Dub,Lasso,0.19359218561116873,0.08406667754314602,10,3,30,"{""alpha"": 0.01}"
WT_OB_A_GB-Dub,GPR_Matern,0.20017971064818965,0.07709130449055276,10,3,30,"{""alpha"": 0.001}"
WT_OB_A_GB-Dub,Ridge,0.21225053138238495,0.09049851381079485,10,3,30,"{""alpha"": 10}"
WT_OB_A_GB-Dub,BayesianRidge,0.21332402878434029,0.08435391018195762,10,3,30,"{""alpha_1"": 1e-05, ""alpha_2"": 1e-05, ""lambda_1"": 1e-05}"
WT_OB_A_GB-Dub,Baseline_OLS,0.2173668765595731,0.08236472363130347,10,3,30,{}
WT_OB_A_GB-Dub,CatBoost,0.24125344966331866,0.09964041122224813,10,3,30,"{""depth"": 4, ""iterations"": 100, ""learning_rate"": 0.1}"
WT_OB_A_GB-Dub,LightGBM,0.27297614064831993,0.08485325001491996,10,3,30,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15}"
WT_OB_A_GB-Dub,SVR_RBF,0.2767595250933938,0.11092359807913461,10,3,30,"{""C"": 10, ""epsilon"": 0.01, ""gamma"": ""scale""}"
WT_OB_A_GB-Dub,PolynomialReg_deg2,0.2852432155126786,0.07598285678643801,10,3,30,"{""ridge__alpha"": 1}"
WT_OB_A_GB-Dub,GradientBoosting,0.2898609896777188,0.10433489024652369,10,3,30,"{""learning_rate"": 0.2, ""max_depth"": 3, ""n_estimators"": 100}"
WT_OB_A_GB-Dub,XGBoost,0.29309409145440224,0.09980085684265684,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_OB_A_GB-Dub,GPR_RBF,0.30332903371713926,0.2134594284402368,10,3,30,"{""alpha"": 1e-10}"
WT_OB_A_GB-Dub,ExtraTrees,0.3063330102663085,0.09814933834687121,10,3,30,"{""max_depth"": 10, ""min_samples_split"": 2, ""n_estimators"": 200}"
WT_OB_A_GB-Dub,AdaBoost,0.32282148618261064,0.09786443876368886,10,3,30,"{""learning_rate"": 0.5, ""n_estimators"": 200}"
WT_OB_A_GB-Dub,MLP,0.32906122658775,0.083873578542369,10,3,30,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100], ""max_iter"": 500}"
WT_OB_A_GB-Dub,RandomForest,0.3391692115510418,0.09344721173635488,10,3,30,"{""max_depth"": null, ""min_samples_split"": 2, ""n_estimators"": 100}"
WT_OB_A_GB-Dub,SVR_Poly,0.3411295055276764,0.10219236525576954,10,3,30,"{""C"": 1, ""degree"": 3, ""epsilon"": 0.1}"
WT_OB_A_GB-Dub,PolynomialReg_deg3,0.3542799939944689,0.11627500401457776,10,3,30,"{""ridge__alpha"": 10}"
WT_OB_A_GB-Dub,KNN,0.4192792613865468,0.13068447860143956,10,3,30,"{""n_neighbors"": 7, ""p"": 2, ""weights"": ""distance""}"
WT_OB_A_GB-Dub,Baseline_Mean,0.5826506767001095,0.14017571881673763,10,3,30,{}
WT_OB_A_GB-Ross,GradientBoosting,0.023081624120171333,0.00953993466918995,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_OB_A_GB-Ross,GPR_Matern,0.023480325372685237,0.007997672908770988,10,3,30,"{""alpha"": 1e-10}"
WT_OB_A_GB-Ross,CatBoost,0.023603374830171452,0.010304527120560097,10,3,30,"{""depth"": 4, ""iterations"": 100, ""learning_rate"": 0.1}"
WT_OB_A_GB-Ross,XGBoost,0.02398089863245506,0.010199323697764408,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_OB_A_GB-Ross,ExtraTrees,0.02625057030992599,0.010023556122605675,10,3,30,"{""max_depth"": null, ""min_samples_split"": 2, ""n_estimators"": 100}"
WT_OB_A_GB-Ross,ElasticNet,0.02675541909834223,0.011767778566109196,10,3,30,"{""alpha"": 0.01, ""l1_ratio"": 0.5}"
WT_OB_A_GB-Ross,Lasso,0.02835245981460577,0.009772288630443778,10,3,30,"{""alpha"": 0.001}"
WT_OB_A_GB-Ross,PolynomialReg_deg2,0.029147250560391826,0.00803683784058133,10,3,30,"{""ridge__alpha"": 10}"
WT_OB_A_GB-Ross,LightGBM,0.02988432165475448,0.01000800356478664,10,3,30,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15}"
WT_OB_A_GB-Ross,RandomForest,0.03019442838071647,0.01096415351678236,10,3,30,"{""max_depth"": 5, ""min_samples_split"": 5, ""n_estimators"": 200}"
WT_OB_A_GB-Ross,Ridge,0.0306554089807966,0.009945729880320721,10,3,30,"{""alpha"": 10}"
WT_OB_A_GB-Ross,BayesianRidge,0.03069090794820202,0.009987525480155716,10,3,30,"{""alpha_1"": 1e-05, ""alpha_2"": 1e-05, ""lambda_1"": 1e-05}"
WT_OB_A_GB-Ross,AdaBoost,0.032139391904313745,0.012291767925582781,10,3,30,"{""learning_rate"": 0.5, ""n_estimators"": 50}"
WT_OB_A_GB-Ross,Baseline_OLS,0.03232322160047409,0.009748452849542491,10,3,30,{}
WT_OB_A_GB-Ross,SVR_RBF,0.032970494373639525,0.012880328505868717,10,3,30,"{""C"": 1, ""epsilon"": 0.01, ""gamma"": ""auto""}"
WT_OB_A_GB-Ross,PolynomialReg_deg3,0.041121168345026,0.011256336734103294,10,3,30,"{""ridge__alpha"": 0.001}"
WT_OB_A_GB-Ross,KNN,0.04237243462637428,0.015965925198918502,10,3,30,"{""n_neighbors"": 7, ""p"": 2, ""weights"": ""distance""}"
WT_OB_A_GB-Ross,SVR_Poly,0.04539088315876915,0.017101524356242903,10,3,30,"{""C"": 0.1, ""degree"": 3, ""epsilon"": 0.01}"
WT_OB_A_GB-Ross,GPR_RBF,0.05181773967384603,0.017493095661239105,10,3,30,"{""alpha"": 1e-06}"
WT_OB_A_GB-Ross,Baseline_Mean,0.05839282232740793,0.018977425688874196,10,3,30,{}
WT_OB_A_GB-Ross,MLP,0.21861318116710943,0.06463894446971759,10,3,30,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100], ""max_iter"": 500}"
WT_OB_LB,GPR_Matern,0.2061307409404191,0.04498897341665992,10,3,30,"{""alpha"": 1e-06}"
WT_OB_LB,Lasso,0.2087505014519874,0.04540430279664158,10,3,30,"{""alpha"": 0.01}"
WT_OB_LB,ElasticNet,0.21050105469254982,0.04451454961793984,10,3,30,"{""alpha"": 0.01, ""l1_ratio"": 0.8}"
WT_OB_LB,BayesianRidge,0.22136963877879537,0.042719566186993116,10,3,30,"{""alpha_1"": 1e-05, ""alpha_2"": 1e-05, ""lambda_1"": 1e-05}"
WT_OB_LB,Ridge,0.22184175405221904,0.041967578758180316,10,3,30,"{""alpha"": 1}"
WT_OB_LB,Baseline_OLS,0.22817230458769247,0.04490794103699194,10,3,30,{}
WT_OB_LB,CatBoost,0.2794978737456247,0.0998593536387529,10,3,30,"{""depth"": 4, ""iterations"": 100, ""learning_rate"": 0.1}"
WT_OB_LB,PolynomialReg_deg2,0.28501792942606835,0.06959983452947256,10,3,30,"{""ridge__alpha"": 1}"
WT_OB_LB,ExtraTrees,0.30524470961464484,0.08446066353095515,10,3,30,"{""max_depth"": null, ""min_samples_split"": 2, ""n_estimators"": 200}"
WT_OB_LB,XGBoost,0.30904490477632185,0.09325026516215601,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_OB_LB,GradientBoosting,0.3100974900607082,0.08345659692582381,10,3,30,"{""learning_rate"": 0.2, ""max_depth"": 3, ""n_estimators"": 100}"
WT_OB_LB,LightGBM,0.31606418868350433,0.08174104400319354,10,3,30,"{""learning_rate"": 0.05, ""n_estimators"": 100, ""num_leaves"": 15}"
WT_OB_LB,AdaBoost,0.3493865163008091,0.08527475640089568,10,3,30,"{""learning_rate"": 0.5, ""n_estimators"": 200}"
WT_OB_LB,RandomForest,0.350562095493616,0.08848839686216116,10,3,30,"{""max_depth"": 10, ""min_samples_split"": 2, ""n_estimators"": 200}"
WT_OB_LB,SVR_RBF,0.3673980226625703,0.08852816056233122,10,3,30,"{""C"": 10, ""epsilon"": 0.01, ""gamma"": ""scale""}"
WT_OB_LB,PolynomialReg_deg3,0.37212958635223575,0.07415281556307285,10,3,30,"{""ridge__alpha"": 10}"
WT_OB_LB,SVR_Poly,0.397980342395655,0.08920045194520149,10,3,30,"{""C"": 10, ""degree"": 3, ""epsilon"": 0.01}"
WT_OB_LB,MLP,0.43730457602495737,0.11406016778762393,10,3,30,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100], ""max_iter"": 500}"
WT_OB_LB,KNN,0.5972093228093349,0.13672375163777878,10,3,30,"{""n_neighbors"": 10, ""p"": 2, ""weights"": ""distance""}"
WT_OB_LB,GPR_RBF,0.7106789863915509,0.13755699036027702,10,3,30,"{""alpha"": 0.001}"
WT_OB_LB,Baseline_Mean,0.7106792450023004,0.13755727163534023,10,3,30,{}
WT_OB_NA_GB-Dub,ElasticNet,0.3584805942856838,0.11664177062601773,10,3,30,"{""alpha"": 0.1, ""l1_ratio"": 0.2}"
WT_OB_NA_GB-Dub,Lasso,0.3643768401222259,0.09840286887705002,10,3,30,"{""alpha"": 0.01}"
WT_OB_NA_GB-Dub,GPR_Matern,0.3835713680404233,0.09866224708780638,10,3,30,"{""alpha"": 0.001}"
WT_OB_NA_GB-Dub,BayesianRidge,0.3846282004225267,0.09574399557383755,10,3,30,"{""alpha_1"": 1e-05, ""alpha_2"": 1e-05, ""lambda_1"": 1e-05}"
WT_OB_NA_GB-Dub,Ridge,0.38593924524354406,0.10549841010198839,10,3,30,"{""alpha"": 10}"
WT_OB_NA_GB-Dub,Baseline_OLS,0.392066790949082,0.09690331155456178,10,3,30,{}
WT_OB_NA_GB-Dub,CatBoost,0.4202715285169148,0.1405454237639893,10,3,30,"{""depth"": 4, ""iterations"": 100, ""learning_rate"": 0.1}"
WT_OB_NA_GB-Dub,LightGBM,0.44566945046689954,0.14106775924244816,10,3,30,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15}"
WT_OB_NA_GB-Dub,XGBoost,0.4635003739806585,0.14143488160037124,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_OB_NA_GB-Dub,ExtraTrees,0.4638936502134568,0.14640946476732022,10,3,30,"{""max_depth"": null, ""min_samples_split"": 2, ""n_estimators"": 200}"
WT_OB_NA_GB-Dub,GradientBoosting,0.47003419044584904,0.13732544841035396,10,3,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100}"
WT_OB_NA_GB-Dub,RandomForest,0.48625361298974706,0.15270422700543138,10,3,30,"{""max_depth"": null, ""min_samples_split"": 2, ""n_estimators"": 100}"
WT_OB_NA_GB-Dub,AdaBoost,0.5073157921273225,0.14224368363058976,10,3,30,"{""learning_rate"": 1.0, ""n_estimators"": 100}"
WT_OB_NA_GB-Dub,SVR_RBF,0.5406837330547322,0.1445040956069097,10,3,30,"{""C"": 10, ""epsilon"": 0.01, ""gamma"": ""auto""}"
WT_OB_NA_GB-Dub,SVR_Poly,0.567572681261588,0.11406057308431755,10,3,30,"{""C"": 1, ""degree"": 3, ""epsilon"": 0.01}"
WT_OB_NA_GB-Dub,PolynomialReg_deg3,0.6005120754771051,0.1286121483864603,10,3,30,"{""ridge__alpha"": 10}"
WT_OB_NA_GB-Dub,MLP,0.6029588708412483,0.14711236722112225,10,3,30,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50, 50], ""max_iter"": 500}"
